url,written,written_human_readable,origin,shape,shards,chunks,license,name,description,organismId,fbbiId
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008608_G100008610--2013_11_05_20_28_35_chamber--U01--V01.ome.zarr,33125353905.6,30.85 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4918,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008608_G100008610--2013_11_05_20_28_35_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010241_G100010731--2013_09_29_19_14_59_chamber--U01--V01.ome.zarr,30033928188.0,27.97 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4862,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010241_G100010731--2013_09_29_19_14_59_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010173_G100010177--2013_08_22_17_12_07_chamber--U00--V01.ome.zarr,45627398704.799995,42.49 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4854,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010173_G100010177--2013_08_22_17_12_07_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003741_G100003739--2013_09_30_14_59_10_chamber--U00--V01.ome.zarr,31095159638.4,28.96 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4891,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003741_G100003739--2013_09_30_14_59_10_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010237_G100010241--2013_08_20_15_53_43_chamber--U00--V01.ome.zarr,39923822188.799995,37.18 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4858,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010237_G100010241--2013_08_20_15_53_43_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100004339_G100004341--2013_09_27_15_24_28_chamber--U00--V01.ome.zarr,39413583079.200005,36.71 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4704,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100004339_G100004341--2013_09_27_15_24_28_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100001988_G100001989--2013_09_23_19_42_50_chamber--U01--V01.ome.zarr,41135857725.6,38.31 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4338,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100001988_G100001989--2013_09_23_19_42_50_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010891_G100010893--2013_12_04_21_23_54_chamber--U00--V01.ome.zarr,31118361991.2,28.98 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4870,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010891_G100010893--2013_12_04_21_23_54_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100007472_G100006130--2013_10_31_18_54_20_chamber--U01--V01.ome.zarr,36132007032.0,33.65 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4811,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100007472_G100006130--2013_10_31_18_54_20_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100001472_G100001473--2013_09_28_19_45_25_chamber--U00--V01.ome.zarr,39087443815.200005,36.40 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4295,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100001472_G100001473--2013_09_28_19_45_25_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008060_G100008062--2013_11_03_22_51_32_chamber--U00--V01.ome.zarr,34715450642.4,32.33 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4818,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008060_G100008062--2013_11_03_22_51_32_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010241_G100010731--2013_09_29_19_14_59_chamber--U00--V01.ome.zarr,38539897387.200005,35.89 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4860,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010241_G100010731--2013_09_29_19_14_59_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100007665_G100007576--2013_10_28_21_05_26_chamber--U00--V01.ome.zarr,34347861028.8,31.99 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4812,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100007665_G100007576--2013_10_28_21_05_26_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
