url,written,written_human_readable,origin,shape,shards,chunks,license,name,description,organismId,fbbiId,wells,images
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/105-12.ome.zarr,296817868.79999995,283.07 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5728,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/105-12.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/26-41.ome.zarr,283946265.6,270.79 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5869,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/26-41.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/119-43.ome.zarr,298374681.6,284.55 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5743,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/119-43.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/158-10.ome.zarr,184318310.39999998,175.78 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5856,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/158-10.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/18-18.ome.zarr,263712460.79999998,251.50 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5860,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/18-18.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/128-35.ome.zarr,314262374.4,299.70 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5753,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/128-35.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/116-25.ome.zarr,308279577.6,294.00 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5740,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/116-25.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/49-06.ome.zarr,301460736.0,287.50 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5893,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/49-06.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/32-42.ome.zarr,273712972.79999995,261.03 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5876,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/32-42.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/64-41.ome.zarr,275044838.4,262.30 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5900,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/64-41.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/8-10.ome.zarr,281518848.0,268.48 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5916,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/8-10.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/112-02.ome.zarr,300011980.79999995,286.11 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5736,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/112-02.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/157-46.ome.zarr,291317222.4,277.82 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5855,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/157-46.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/27-37.ome.zarr,272892134.4,260.25 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5870,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/27-37.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/9-12.ome.zarr,282956313.6,269.85 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5927,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/9-12.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/89-16.ome.zarr,198954086.39999998,189.74 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5926,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/89-16.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/31-48.ome.zarr,290969164.79999995,277.49 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5875,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/31-48.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/60-30.ome.zarr,317440281.6,302.73 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5896,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/60-30.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/111-07.ome.zarr,301863552.0,287.88 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5735,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/111-07.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/126-12.ome.zarr,283334707.20000005,270.21 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5751,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/126-12.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/95-48.ome.zarr,267349017.60000002,254.96 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5933,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/95-48.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/22-21.ome.zarr,321442483.20000005,306.55 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5865,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/22-21.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/96-14.ome.zarr,270488678.4,257.96 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5939,"[1, 1, 2, 520, 696]","[1, 1, 2, 520, 696]","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/96-14.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/25-28.ome.zarr,280395494.4,267.41 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5868,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/25-28.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/137-11.ome.zarr,289473100.79999995,276.06 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5806,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/137-11.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/142-29.ome.zarr,269674521.6,257.18 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5812,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/142-29.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/86-31.ome.zarr,270591820.79999995,258.06 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5923,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/86-31.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/90-27.ome.zarr,188452838.39999998,179.72 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5928,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/90-27.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/35-18.ome.zarr,276046233.6,263.26 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5879,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/35-18.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/1-23.ome.zarr,301651737.6,287.68 MB,https://idr.openmicroscopy.org/webclient/?show=plate-4501,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/1-23.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/122-42.ome.zarr,300815385.6,286.88 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5747,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/122-42.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/69-49.ome.zarr,281369472.0,268.33 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5938,"[1, 1, 2, 520, 696]","[1, 1, 2, 520, 696]","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/69-49.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/71-19.ome.zarr,285313536.0,272.10 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5907,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/71-19.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/117-12.ome.zarr,294485068.79999995,280.84 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5741,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/117-12.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/138-27.ome.zarr,275701478.4,262.93 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5807,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/138-27.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/67-44.ome.zarr,303247718.4,289.20 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5903,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/67-44.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/29-30.ome.zarr,270061440.0,257.55 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5872,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/29-30.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/150-15.ome.zarr,284249011.20000005,271.08 MB,https://idr.openmicroscopy.org/webclient/?show=plate-4605,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/150-15.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/43-04.ome.zarr,298340659.20000005,284.52 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5888,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/43-04.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/66-37.ome.zarr,279182745.6,266.25 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5902,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/66-37.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0010/77-20.ome.zarr,284138880.0,270.98 MB,https://idr.openmicroscopy.org/webclient/?show=plate-5913,"1,2,1,520,696","1,2,1,520,696","1,1,1,520,696",https://creativecommons.org/licenses/by/4.0/,Doil DNA damage screen: idr0010/77-20.ome.zarr,A high-content microscopy screen for genes whose downregulation by RNA interference (RNAi) prevents accumulation of 53BP1 at the sites of DSBs.,NCBI:txid9606,obo:FBbi_00000246,384,384
